NUM_SOLICITUD,SUCURSAL,STATUS_SOLICITUD,PUNTO_DECISION,APROBACION_TC,TIPO_CTE,LINEA_CREDITO_FINAL,CUENTA_ASIGNADA,MESES_VENCIDOS,SALDO_CUENTA,CAPACIDAD_TC,INGRESO_INFERIDO,COMPROBANTE_INGRESOS,SEGMENTO_CLIENTE,CLIENTE_CDE,SUMA_LINEAS_REVOLVENTES,NIVEL_RIESGO,CAPACIDAD_PAGO_TOTAL,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,PEOR_MOP_TARJETAS,SUMA_SALDOS_TARJETAS,SUMA_PAGO_MIN_TARJETAS,PEOR_HISTORIA_CREDITO,SUMA_SALDOS_TOTAL,NUM_CREDITOS,EDAD,TIPO_VIVIENDA,ESCOLARIDAD
2.01E+16,485,Rechazada,PS1,Rechazado,MALO,0,,,,,15485,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,80500,Alto,0%,5,95,0,1,17952,270,0,119247,0,29,Renta,Preparatoria
2.01E+16,4782,Rechazada,PS1,Rechazado,MALO,0,,,,,20931,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,96,0,0,0,0,0,0,0,29,Hipoteca,Preparatoria
2.01E+16,462,Rechazada,PS1,Rechazado,MALO,0,,,,,19572,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,96,0,0,0,0,0,0,0,29,Hipoteca,Preparatoria
2.01E+16,500,Rechazada,PS1,Rechazado,MALO,0,,,,,18212,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,96,0,0,0,0,0,0,0,29,Hipoteca,Licenciatura
2.01E+16,121,Rechazada,PS1,Rechazado,MALO,0,,,,,14349,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,96,0,0,0,0,0,0,0,29,Hipoteca,Preparatoria
2.01E+16,7919,En_proceso,CN0,Rechazado,MALO,0,,,,,20027,RECIBOS DE NOMINA,Medio D,NO_CLIENTE,0,Alto,0%,5,96,0,0,0,0,0,0,0,29,Propia,Posgrado
2.01E+16,7441,Rechazada,PS1,Rechazado,MALO,0,,,,,17761,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,97,0,1,12525,1080,0,0,0,29,Familiares,Secundaria
2.01E+16,4374,Rechazada,PS1,Rechazado,MALO,0,,,,,15516,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,97,0,1,2072,1970,0,36526,0,29,Propia,Posgrado
2.01E+16,303,Rechazada,PS1,Rechazado,MALO,0,,,,,20994,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,97,0,0,0,0,0,0,0,29,Hipoteca,Licenciatura
2.01E+16,4603,Rechazada,PS1,Rechazado,MALO,0,,,,,19592,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,3000,Alto,0%,4,97,0,1,3080,280,0,0,0,29,Familiares,Preparatoria
2.01E+16,754,Rechazada,PS1,Rechazado,MALO,0,,,,,18248,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,98,0,0,0,0,0,0,0,29,Familiares,Preparatoria
2.01E+16,187,Rechazada,PS1,Rechazado,MALO,0,,,,,14392,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,98,0,1,10964,690,0,19409,0,29,Propia,Posgrado
2.01E+16,6428,Rechazada,PS1,Rechazado,MALO,0,,,,,20047,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,98,0,0,0,0,0,0,0,29,Hipoteca,Preparatoria
2.01E+16,8164,Rechazada,PS1,Rechazado,MALO,0,,,,,17796,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,98,0,0,0,0,0,0,0,29,Propia,Licenciatura
2.01E+16,141,Rechazada,PS1,Rechazado,MALO,0,,,,,15563,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,98,0,0,0,0,0,14046,0,29,Renta,Posgrado
2.01E+16,828,Rechazada,PS1,Rechazado,MALO,0,,,,,21015,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,99,0,0,0,0,0,0,0,29,Renta,Posgrado
2.01E+16,8217,Rechazada,PS1,Rechazado,MALO,0,,,,,19631,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,1,99,0,0,218,0,0,0,0,29,Familiares,Preparatoria
2.01E+16,549,Rechazada,PS1,Rechazado,MALO,0,,,,,18303,CTA NOMINA DIGITAL,#N/A,NO_CLIENTE,0,Alto,0%,2,99,0,0,0,0,0,22019,0,29,Familiares,Licenciatura
2.01E+16,746,Rechazada,PS1,Rechazado,MALO,0,,,,,14406,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,99,0,0,0,0,0,0,0,29,Hipoteca,Posgrado
2.01E+16,8167,Rechazada,PS1,Rechazado,MALO,0,,,,,20087,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,34200,Alto,0%,5,99,0,1,31392,1000,0,17013,0,29,Familiares,Preparatoria
2.01E+16,69,Rechazada,PS1,Rechazado,MALO,0,,,,,17850,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,100,0,0,0,0,0,0,0,29,Propia,Licenciatura
2.01E+16,9196,Rechazada,PS1,Rechazado,MALO,0,,,,,15579,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,100,0,0,0,0,0,0,0,29,Propia,Secundaria
2.01E+16,253,Rechazada,PS1,Rechazado,MALO,0,,,,,21057,PAGOS PROV SEMESTRALES PF,#N/A,NO_CLIENTE,0,Alto,0%,3,100,0,0,0,0,0,0,0,29,Renta,Preparatoria
2.01E+16,4691,Rechazada,PS1,Rechazado,MALO,0,,,,,19690,PAGOS PROV SEMESTRALES PF,#N/A,NO_CLIENTE,0,Alto,0%,3,100,0,0,0,0,0,0,0,29,Hipoteca,Posgrado
2.01E+16,546,Rechazada,PS1,Rechazado,MALO,0,,,,,18321,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,100,0,0,0,0,0,0,0,29,Familiares,Licenciatura
2.01E+16,4643,Rechazada,PS1,Rechazado,MALO,0,,,,,14435,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,100,0,1,16477,940,0,9356,0,29,Propia,Preparatoria
2.01E+16,580,Rechazada,PS1,Rechazado,MALO,0,,,,,20147,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,30000,Alto,0%,2,100,0,0,4714,0,0,0,0,29,Familiares,Licenciatura
2.01E+16,4320,Rechazada,PS1,Rechazado,MALO,0,,,,,17868,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,100,0,0,0,0,0,0,0,29,Hipoteca,Posgrado
2.01E+16,9646,Rechazada,PS1,Rechazado,MALO,0,,,,,15610,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,35000,Alto,0%,3,100,0,1,23519,860,0,0,0,29,Propia,Licenciatura
2.01E+16,4589,Rechazada,PS1,Rechazado,MALO,0,,,,,21120,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,100,0,0,0,0,0,0,0,29,Propia,Licenciatura
2.01E+16,4376,Rechazada,PS1,Rechazado,MALO,0,,,,,19709,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,101,0,1,5345,500,0,0,0,29,Familiares,Preparatoria
2.01E+16,269,Rechazada,PS1,Rechazado,MALO,0,,,,,18358,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,101,0,0,0,0,0,0,0,29,Hipoteca,Preparatoria
2.01E+16,303,Rechazada,PS1,Rechazado,MALO,0,,,,,14479,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,101,0,0,0,0,0,0,0,29,Propia,Licenciatura
2.01E+16,7797,Rechazada,PS1,Rechazado,MALO,0,,,,,20168,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,101,0,0,0,0,0,0,0,29,Familiares,Posgrado
2.01E+16,7796,En_proceso,PS1,Rechazado,MALO,0,,,,,17903,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,101,0,0,0,0,0,0,0,29,Familiares,Posgrado
2.01E+16,161,Rechazada,PS1,Rechazado,MALO,0,,,,,15657,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,57000,Alto,0%,0,101,0,0,3303,0,0,0,0,29,Hipoteca,Licenciatura
2.01E+16,18,Rechazada,PS1,Rechazado,MALO,0,,,,,21141,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,62100,Alto,0%,0,101,0,1,17563,370,0,0,0,29,Familiares,Preparatoria
2.01E+16,713,Rechazada,PS1,Rechazado,MALO,0,,,,,19749,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,9900,Alto,0%,0,101,0,0,3802,0,0,0,0,29,Propia,Licenciatura
2.01E+16,4034,Rechazada,PS1,Rechazado,MALO,0,,,,,18413,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,68000,Alto,0%,3,101,0,0,53862,0,0,511600,0,29,Renta,Posgrado
2.01E+16,7991,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,14493,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,111,0,0,0,0,0,0,0,29,Renta,Licenciatura
2.01E+16,5234,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,20208,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,1,120,0,0,0,0,0,2040,0,29,Hipoteca,Licenciatura
2.01E+16,7769,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,17957,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,121,0,0,0,0,0,0,0,29,Hipoteca,Preparatoria
2.01E+16,8151,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,15672,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,124,0,0,0,0,0,0,0,29,Hipoteca,Licenciatura
2.01E+16,7865,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,21183,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,125,0,0,0,0,0,0,0,29,Hipoteca,Preparatoria
2.01E+16,8153,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,19808,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,134,0,0,0,0,0,0,0,29,Renta,Licenciatura
2.01E+16,9175,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,18431,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,134,0,0,0,0,0,0,0,29,Propia,Preparatoria
2.01E+16,9243,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,14522,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,5000,Alto,0%,0,136,0,1,4027,340,0,0,0,29,Familiares,Licenciatura
2.01E+16,141,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,20269,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,96000,Alto,0%,2,144,0,0,0,0,0,0,0,29,Propia,Preparatoria
2.01E+16,8136,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,17975,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,150,0,0,0,0,0,0,0,29,Propia,Posgrado
2.01E+16,9175,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,15704,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,156,0,0,0,0,0,0,0,29,Renta,Posgrado
2.01E+16,9209,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,21247,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,176,0,0,0,0,0,0,0,29,Hipoteca,Posgrado
2.01E+16,7574,Aprobada,CN0,Aprobado,BUENO,5000,9.98E+14,1,"5,250",-5%,19828,INVERSIONES,Alto C,NO_CLIENTE,0,Bajo,105%,1,176,715,0,0,0,0,0,0,29,Hipoteca,Preparatoria
2.01E+16,7795,Aprobada,CN0,Aprobado,BUENO,16200,9.98E+14,2,"15,714",3%,18468,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,7000,Bajo,97%,0,178,711,1,1027,250,0,0,0,29,Propia,Preparatoria
2.01E+16,7719,Aprobada,CN0,Aprobado,BUENO,6000,9.98E+14,0,"5,400",10%,14566,RECIBOS DE NOMINA,Alto C,NO_CLIENTE,0,Bajo,90%,2,185,720,0,0,0,0,0,0,29,Propia,Licenciatura
2.01E+16,7728,Aprobada,CN0,Aprobado,BUENO,6000,9.98E+14,0,"4,920",18%,20289,INVERSIONES,Alto C,NO_CLIENTE,0,Bajo,82%,0,203,728,0,0,0,0,0,0,29,Propia,Posgrado
2.01E+16,375,Aprobada,CN0,Aprobado,BUENO,36000,9.98E+14,2,"19,440",46%,18011,PROPIEDAD ACTIVO FIJO,Medio B,CLIENTE_BANCO,0,Bajo,54%,0,206,750,1,4707,300,0,0,0,29,Familiares,Licenciatura
2.01E+16,7681,Aprobada,CN0,Aprobado,BUENO,8600,9.98E+14,2,"7,138",17%,15751,RECIBOS DE NOMINA,Medio C,CLIENTE_BANCO,0,Bajo,83%,0,210,717,0,0,0,0,36445,0,29,Hipoteca,Preparatoria
2.01E+16,7621,Aprobada,CN0,Aprobado,REGULAR,5600,9.98E+14,0,"1,008",82%,21268,RECIBOS DE NOMINA,Medio A,NO_CLIENTE,0,Mínimo,18%,0,210,792,0,0,0,0,0,0,29,Renta,Posgrado
2.01E+16,755,Aprobada,CN0,Aprobado,BUENO,9899,9.98E+14,2,"6,731",32%,19867,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,15700,Bajo,68%,0,211,706,1,8998,510,0,0,0,29,Familiares,Licenciatura
2.01E+16,13,Aprobada,CN0,Aprobado,REGULAR,21500,9.98E+14,0,"7,525",65%,18524,RECIBOS DE NOMINA,Alto B,NO_CLIENTE,0,Mínimo,35%,0,212,775,0,0,0,0,0,0,29,Propia,Posgrado
2.01E+16,921,Aprobada,CN0,Aprobado,BUENO,5000,9.98E+14,1,"4,950",1%,14580,RECIBOS DE NOMINA,Alto B,NO_CLIENTE,0,Bajo,99%,0,213,721,0,0,0,0,0,0,29,Hipoteca,Licenciatura
2.01E+16,12118,Aprobada,CN0,Aprobado,BUENO,9899,9.98E+14,2,"5,444",45%,20329,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,51000,Bajo,55%,0,213,748,1,26644,1120,0,0,0,29,Renta,Preparatoria
2.01E+16,9656,Aprobada,CN0,Aprobado,BUENO,9899,9.98E+14,1,"8,117",18%,18065,PAGOS PROV SEMESTRALES PF,Medio A,CLIENTE_BANCO,15000,Bajo,82%,0,214,711,0,517,0,0,0,0,29,Hipoteca,Posgrado
2.01E+16,11723,Aprobada,CN0,Aprobado,BUENO,49000,9.98E+14,0,"26,950",45%,15766,RECIBOS DE NOMINA,Alto B,NO_CLIENTE,0,Mínimo,55%,0,215,755,0,0,0,0,0,0,29,Propia,Posgrado
2.01E+16,7476,Aprobada,CN0,Aprobado,BUENO,15900,9.98E+14,0,"12,879",19%,21311,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0,Bajo,81%,0,217,729,0,0,0,0,0,0,29,Renta,Posgrado
2.01E+16,893,Aprobada,CN0,Aprobado,BUENO,50000,9.98E+14,0,"25,000",50%,19927,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,23100,Bajo,50%,0,217,740,1,4612,290,0,10591,0,29,Renta,Posgrado
2.01E+16,4295,Aprobada,CN0,Aprobado,BUENO,9899,9.98E+14,0,"8,513",14%,18542,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,14000,Bajo,86%,0,221,724,0,0,0,0,0,0,29,Renta,Preparatoria
2.01E+16,538,Aprobada,CN0,Aprobado,REGULAR,50000,9.98E+14,1,"8,000",84%,14609,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,46004,Bajo,16%,0,222,706,1,24622,1040,0,0,0,29,Propia,Posgrado
2.01E+16,173,Aprobada,CN0,Aprobado,BUENO,13000,9.98E+14,2,"11,310",13%,20390,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0,Bajo,87%,0,223,713,0,0,0,0,0,0,29,Renta,Preparatoria
2.01E+16,7153,Aprobada,CN0,Aprobado,REGULAR,49999,9.98E+14,1,"9,000",82%,18083,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,30000,Bajo,18%,0,223,740,1,8554,380,0,0,0,29,Familiares,Preparatoria
2.01E+16,4436,Aprobada,CN0,Aprobado,REGULAR,35000,9.98E+14,2,"39,550",-13%,15798,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0,Medio ,113%,0,226,687,0,0,0,0,0,0,29,Familiares,Posgrado
2.01E+16,14088,Aprobada,CN0,Aprobado,BUENO,26000,9.98E+14,0,"11,700",55%,21374,PROPIEDAD ACTIVO FIJO,Alto A,NO_CLIENTE,0,Mínimo,45%,0,226,765,0,0,0,0,0,0,29,Hipoteca,Posgrado
2.01E+16,4862,Aprobada,CN0,Aprobado,BUENO,40000,9.98E+14,2,"25,200",37%,19947,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,27500,Bajo,63%,0,227,750,0,1209,0,0,0,0,29,Renta,Preparatoria
2.01E+16,257,Aprobada,CN0,Aprobado,BUENO,49999,9.98E+14,1,"47,999",4%,18579,PROPIEDAD ACTIVO FIJO,Alto A,CLIENTE_BANCO,13600,Bajo,96%,0,228,721,1,2617,250,0,0,0,29,Propia,Preparatoria
2.01E+16,4351,Aprobada,CN0,Aprobado,BUENO,1999,9.98E+14,2,"1,139",43%,14653,PROPIEDAD ACTIVO FIJO,Alto B,CLIENTE_BANCO,0,Bajo,57%,0,228,743,0,0,0,0,0,0,29,Hipoteca,Licenciatura
2.01E+16,4172,Aprobada,CN0,Aprobado,BUENO,45999,9.98E+14,1,"39,099",15%,20411,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,4000,Bajo,85%,0,229,723,1,348,0,0,0,0,29,Propia,Preparatoria
2.01E+16,4454,Aprobada,CN0,Aprobado,BUENO,49999,9.98E+14,2,"37,499",25%,18119,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,106000,Bajo,75%,0,229,740,0,1478,0,0,0,0,29,Propia,Licenciatura
2.01E+16,7502,Aprobada,CN0,Aprobado,BUENO,5600,9.98E+14,1,"6,608",-18%,15845,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0,Bajo,118%,0,233,702,0,0,0,0,30729,0,29,Hipoteca,Posgrado
2.01E+16,7996,Aprobada,CN0,Aprobado,BUENO,9899,9.98E+14,2,"8,216",17%,21396,PROPIEDAD ACTIVO FIJO,Alto B,CLIENTE_BANCO,50000,Bajo,83%,0,233,717,1,1098,630,0,0,0,29,Familiares,Licenciatura
2.01E+16,18031,Aprobada,CN0,Aprobado,REGULAR,142000,9.98E+14,0,"41,180",71%,19987,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,58000,Bajo,29%,0,234,740,1,642,222,0,0,0,29,Hipoteca,Licenciatura
2.01E+16,7177,Aprobada,CN0,Aprobado,REGULAR,1999,9.98E+14,0,380,81%,18635,RECIBOS DE NOMINA,Medio A,NO_CLIENTE,0,Mínimo,19%,0,234,791,0,0,0,0,0,0,29,Propia,Preparatoria
2.01E+16,4423,Aprobada,CN0,Aprobado,REGULAR,24500,9.98E+14,1,"8,330",66%,14668,RECIBOS DE NOMINA,Medio A,NO_CLIENTE,0,Mínimo,34%,0,239,786,0,0,0,0,0,0,29,Renta,Preparatoria
2.01E+16,3,Aprobada,CN0,Aprobado,BUENO,12000,9.98E+14,1,"13,800",-15%,20452,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0,Bajo,115%,0,240,705,0,0,0,0,0,0,29,Hipoteca,Licenciatura
2.01E+16,11701,Aprobada,CN0,Aprobado,REGULAR,40000,9.98E+14,0,"14,000",65%,18174,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,663000,Bajo,35%,0,245,727,1,109377,17880,0,0,0,29,Propia,Posgrado
2.01E+16,604,Aprobada,CN0,Aprobado,BUENO,9899,9.98E+14,0,"8,513",14%,15861,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0,Bajo,86%,0,252,724,0,0,0,0,331589,0,29,Familiares,Licenciatura
2.01E+16,650,Aprobada,CN0,Aprobado,BUENO,2999,9.98E+14,1,"3,239",-8%,21439,PAGOS PROV SEMESTRALES PF,Medio A,CLIENTE_BANCO,34000,Bajo,108%,0,255,733,1,754,372,0,0,0,29,Familiares,Licenciatura
2.01E+16,913,Aprobada,CN0,Aprobado,BUENO,49999,9.98E+14,2,"56,999",-14%,20047,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,12000,Bajo,114%,0,258,727,1,5098,300,0,103416,0,29,Propia,Posgrado
2.01E+16,4364,Aprobada,CN0,Aprobado,BUENO,49999,9.98E+14,0,"34,499",31%,18654,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0,Bajo,69%,0,266,741,0,0,0,0,0,0,29,Propia,Preparatoria
2.01E+16,525,Aprobada,CN0,Aprobado,BUENO,130000,9.98E+14,2,"130,000",0%,14697,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,55000,Mínimo,100%,0,283,767,1,3528,690,0,0,0,29,Familiares,Posgrado
2.01E+16,319,Rechazada,PS1,Rechazado,MALO,0,,,,,20513,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,30,Propia,Licenciatura
2.01E+16,16,Rechazada,PS1,Rechazado,MALO,0,,,,,18192,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,30,Propia,Preparatoria
2.01E+16,626,Rechazada,PS1,Rechazado,MALO,0,,,,,15893,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,30,Hipoteca,Posgrado
2.01E+16,845,Rechazada,PS1,Rechazado,MALO,0,,,,,21503,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,30,Hipoteca,Licenciatura
2.01E+16,9184,Rechazada,PS1,Rechazado,MALO,0,,,,,20067,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,30,Hipoteca,Posgrado
2.01E+16,7618,Rechazada,PS1,Rechazado,MALO,0,,,,,18691,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,30,Renta,Posgrado
2.01E+16,9280,Rechazada,PS1,Rechazado,MALO,0,,,,,14741,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,30,Familiares,Preparatoria
2.01E+16,566,Rechazada,PS1,Rechazado,MALO,0,,,,,20533,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,93000,Alto,0%,5,89,0,0,10935,0,0,0,0,30,Hipoteca,Licenciatura
2.01E+16,4444,Rechazada,PS1,Rechazado,MALO,0,,,,,18228,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,25000,Alto,0%,5,89,0,1,13968,320,0,33932,0,30,Renta,Licenciatura
2.01E+16,50006,Cancelada,PS1,Rechazado,MALO,0,,,,,15941,SIN COMPROBANTE,#N/A,NO_CLIENTE,0,Alto,0%,3,90,0,1,15349,680,0,0,0,30,Renta,Posgrado
2.01E+16,951,Rechazada,PS1,Rechazado,MALO,0,,,,,21524,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,90,0,0,0,0,0,0,0,30,Propia,Preparatoria
2.01E+16,413,Rechazada,PS1,Rechazado,MALO,0,,,,,20107,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,90,0,0,0,0,0,0,0,30,Propia,Preparatoria
2.01E+16,129,Rechazada,PS1,Rechazado,MALO,0,,,,,18747,INVERSIONES,#N/A,NO_CLIENTE,0,Alto,0%,4,90,0,0,0,0,0,46213,0,30,Renta,Preparatoria
2.01E+16,459,Rechazada,PS1,Rechazado,MALO,0,,,,,14756,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,90,0,0,0,0,0,0,0,30,Hipoteca,Preparatoria
2.01E+16,9144,En_proceso,CN0,Rechazado,MALO,0,,,,,20574,INVERSIONES,Alto C,NO_CLIENTE,0,Alto,0%,4,90,0,0,0,0,0,0,0,30,Renta,Licenciatura
2.01E+16,9033,Rechazada,PS1,Rechazado,MALO,0,,,,,18283,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,30,Renta,Licenciatura
2.01E+16,4496,Rechazada,PS1,Rechazado,MALO,0,,,,,15957,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,0,0,30,Hipoteca,Preparatoria
2.01E+16,9037,Rechazada,PS1,Rechazado,MALO,0,,,,,21568,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,30,Renta,Preparatoria
2.01E+16,8122,Rechazada,PS1,Rechazado,MALO,0,,,,,20167,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,30,Propia,Preparatoria
2.01E+16,9152,Rechazada,PS1,Rechazado,MALO,0,,,,,18766,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,30,Renta,Posgrado
2.01E+16,262,Rechazada,PS1,Rechazado,MALO,0,,,,,14785,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,92,0,0,0,0,0,0,0,30,Familiares,Posgrado
2.01E+16,537,Rechazada,PS1,Rechazado,MALO,0,,,,,20636,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,92,0,0,0,0,0,0,0,30,Renta,Preparatoria
2.01E+16,4632,Rechazada,PS1,Rechazado,MALO,0,,,,,18301,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,92,0,0,0,0,0,0,0,30,Renta,Posgrado
2.01E+16,9260,Rechazada,PS1,Rechazado,MALO,0,,,,,15988,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,92,0,0,0,0,0,0,0,30,Familiares,Posgrado
2.01E+16,4393,Rechazada,PS1,Rechazado,MALO,0,,,,,21632,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,92,0,0,0,0,0,0,0,30,Hipoteca,Preparatoria
2.01E+16,672,Rechazada,PS1,Rechazado,MALO,0,,,,,20187,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,92,0,0,0,0,0,102814,0,30,Propia,Licenciatura
2.01E+16,4277,Rechazada,PS1,Rechazado,MALO,0,,,,,18803,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,92,0,0,0,0,0,0,0,30,Propia,Preparatoria
